code	producer_product_id	producer_version_id	lc	product_name_ab	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_id	product_name_it	product_name_nl	product_name_pt	product_name_ro	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	origin_es	origin_fr	origin_it	origin_nl	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ab	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_id	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_uz	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	lignoceric-acid_value	lignoceric-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	polyols_value	polyols_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	folates_value	folates_unit	potassium_value	potassium_unit	chloride_value	chloride_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_3_quantity_per_unit	packaging_3_weight_measured	packaging_4_number_of_units	packaging_4_shape	packaging_4_material	packaging_4_recycling	packaging_4_quantity_per_unit	packaging_4_weight_measured	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:environmental_score_grade	off:environmental_score_score	off:environmental_score_data.missing_key_data	off:environmental_score_data.agribalyse.code	off:environmental_score_data.adjustments.origins_of_ingredients.value	off:environmental_score_data.adjustments.packaging.value	off:environmental_score_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:environmental_score_data.adjustments.production_system.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
8032601031239			it							Miele												Podere Pereto	xx:podere-pereto		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys	Biologico, Biologico UE, IT-BIO-006	en:organic,en:eu-organic,en:it-bio-006	Italia	en:italy			0									"Azienda agricola Podere Pereto, Località Podere Pereto - 53040 - Rapolano Terme (SI), Italia"	azienda-agricola-podere-pereto,localita-podere-pereto-53040-rapolano-terme-si,italia																		100g	100g							0	g			0	g																																																																				en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		a-plus	92	1	31008	0	-15		15							App - Yuka, Apps
8017270000021			it							Miele eucalipto															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di eucalipto	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:eucalyptus-honeys			Italia	en:italy			0																												100g	100g			308	kcal	0	g	0	g	76.5	g	76.5	g	0	g	0.6	g	0	g	0	g			308	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	d	18	b	72	1	31008	-5	-15		0							App - Yuka, Apps
8135791103233			it							Miele															Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy			0																												100g	100g			323	kcal	0	g	0	g	80.4	g	80.1	g	0	g	0.4	g							323	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - Yuka, Apps
8991002135024			en			Kapal api gula aren 10x23g																							Indonesia	en:indonesia			0																												100g	100g																																																																																			unknown	unknown		unknown		1		-5	-15	1	0							
3569980105916			fr					Pur jus de poire GOLD'API																			Sans conservateurs, Sans colorants	en:no-preservatives,en:no-colorings					0											EMB 04049A	emb-04049a															on	100g	100g																																																																																			unknown	unknown		unknown		1		-5	-15	1	0							App - yuka, Apps
8991002105089			en			Krim Kafe												500gr				Kapal Api	xx:kapal-api		Beverages and beverages preparations, Beverage preparations, Instant beverages	en:beverages-and-beverages-preparations,en:beverage-preparations,en:instant-beverages			Indonesia	en:indonesia			0																												100g	100g																																																																																			unknown	unknown		unknown		1		-5	-15		0							
8410218218685			es				Salmón paté casero sin lactosa															Apis	xx:apis				Sin lactosa	en:no-lactose	España	en:spain			0																												100g	100g			291	kcal	25.89999961853	g	3.2999999523163	g	7.6999998092651	g	0.60000002384186	g			6.6999998092651	g	1.5	g	0.6	g			291	kcal																																																											unknown	unknown		unknown		1		-5	-15		0							App - yuka, Apps
8410218174882			es				Pate bellota iberico															Apis	xx:apis						España	en:spain			0																												100g	100g																																																																																			unknown	unknown		unknown		1		-5	-15		0							App - yuka, Apps
0004442103565			en			Good Day The Original Instant Coffee																Kapal Api Group	xx:kapal-api-group				Halal	en:halal	Hong Kong	en:hong-kong			0																												100g	100g																																																																																			unknown	unknown		unknown		1		-5	-15		0							
3023290062364			it							KyR pappa reale								"2×125"				Kyr	xx:kyr		Latticini, Cibi fermentati, Prodotti lattiero-caseari fermentati, Dessert, Dolci a base di latte, Prodotti delle api, en:Fermented dairy desserts, Pappa Reale	en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:bee-products,en:fermented-dairy-desserts,en:royal-jelly			Italia	en:italy			0		Francia	en:france												fermented milk with Lactobacillus bulgaricus, Streptococcus thermophilus, Lactobacillus acidophilus LA-50, Bifidobacterium BB-120 sugar (6,5%), pappa reale (0.2%), vitamin D.				LATTE fermentato con Lactobacillus bulgaricus, Streptococcus thermophilus, Lactobacillus acidophilus LA-50, Bifidobacterium BB-120, zucchero (6,5%), pappa reale (0,2%), vitamina D.				Latte	en:milk				100g	100g			98	kcal	4.3	g	2.9	g	11	g	11	g	0	g	3.7	g	0.12	g	0.048	g			98	kcal																															2	en:jar	en:glass-aluminium																							en:dairy-desserts	en:milk-and-dairy-products,en:dairy-desserts	3	en:3-processed-foods	c	5	unknown				4	-10	0	0							App - Yuka, Apps, App - smoothie-openfoodfacts
8991002135383			en			kapal api																							Indonesia	en:indonesia			0																												100g	100g																																																																																			unknown	unknown		unknown		1		-5	-15		0							
8906021922067			en			Himalaya honey								Apis Honey				500		Apis India Limited	en:apis-india-limited	Apis	xx:apis		Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys	Vegetarian, No artificial flavors, No artificial sweeteners, Green Dot India, No artificial flavourings or sweeteners	en:vegetarian,en:no-artificial-flavors,en:no-artificial-sweeteners,en:green-dot-india,en:no-artificial-flavourings-or-sweeteners	India	en:india	Himalayas	himalayas	0		India	en:india						India	india					Honey													100g	100g			319	kcal	0	g	0	g	79.5	g	0.9	g	0	g	0.3	g							319	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - Yuka, Apps
80493341			it					Miele		Miele								400g		Vetro	en:glass	Esselunga, Esselunga top	xx:esselunga,xx:esselunga-top		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia, Svizzera	en:italy,en:switzerland	Esselunga	esselunga	0																			Il miele Esselunga Top è il risultato della composizione di pregiati mieli italiani di sulla, arancio, eucalipto, castagno.									100g	100g			322	kcal	0	g	0	g	80	g	80	g			0.6	g	0.1	g	0.04	g			322	kcal																																	en:glass																							en:sweets	en:sugary-snacks,en:sweets		unknown	e	19	a	85		31008	-5	-2	0	0							App - yuka, Apps, App - Open Food Facts
8030582001487			it			Miele Fior d'Acacia				MIELE FIOR DI ACACIA												Primia	xx:primia		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			Italia	en:italy			0																												100g	100g			320	kcal	0	g	0	g	80	g	80	g	0	g	0	g							320	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps, App - macrofactor
8025916124253			it							Miele di millefiori bio												Todis	xx:todis		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Italia	en:italy	Todis	todis	0																												100g	100g			322	kcal	0	g	0	g	80	g	80	g			0.6	g	0.0975	g	0.039	g			322	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	b	72	1	31008	-5	-15		0							App - Yuka, Apps, App - macrofactor
8054145080719			it							Croccanti Alle Nocciole E Cacao									1 piece (1.66 g)			Opus Apis	xx:opus-apis						Svizzera	en:switzerland			0																												100g	100g			507	kcal	30	g			49	g	46	g	4.9	g	7.7	g							507	kcal																																																											unknown	unknown		unknown		1		-5	-15		0							App - macrofactor, Apps
8991002105485			id			Kapal Api Special Mix			Kapal Api Special Mix									240g	1 cangkir			santosa jaya abadi	xx:santosa-jaya-abadi		Makanan dan minuman nabati, en:Beverages, Makanan nabati, en:Hot beverages, en:Coffees, en:Instant beverages, en:Capsules, en:Instant coffees, en:Coffee capsules, Coffee instant	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:hot-beverages,en:coffees,en:instant-beverages,en:capsules,en:instant-coffees,en:coffee-capsules,id:coffee-instant			Brunei, Indonesia	en:brunei,en:indonesia	indonesia,indomaret,alfamaret	indonesia,indomaret,alfamaret	0		Indonesia	en:indonesia																									serving	100g			90	kcal	0.5	g	0	g	21	g	17	g	2	g	0	g	0	g	0	g	0	% vol	90	kcal																																																											unknown	unknown		f	-20	1	18005	-5	-15		0							App - smoothie-openfoodfacts, Apps
8033162400137			it							Luna di Miele									1kg			Luna di Miele, Terra e Oro	xx:luna-di-miele,xx:terra-e-oro		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys			Italia	en:italy			0									Terra e Oro S.r.l., Via Don G. Minzoni 16 - 20019 - Settimo Milanese (MI) italia, Italy	terra-e-oro-s-r-l,via-don-g-minzoni-16-20019-settimo-milanese-mi-italia,italy																		100g	100g	0	kJ	0	kcal	0	g	0	g	0	g	0	g	0	g	0	g	0	g	0	g			0	kJ																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	a	0	b	72	1	31008	-5	-15		0							App - yuka, Apps, App - smoothie-openfoodfacts
8410000814927			ar			tomate frito	Tomate frito	Apis Fregit Brik 215										215 gr		en:Tetrabrick	en:tetrabrick	Apis	xx:apis		en:Condiments, en:Sauces, en:Meal sauces, en:Tomato sauces, en:Fried tomato sauces, en:groceries	en:condiments,en:sauces,en:meal-sauces,en:tomato-sauces,en:fried-tomato-sauces,en:groceries	en:No gluten, en:sin-gluten	en:no-gluten,en:sin-gluten	"إسبانيا, en:Francia"	en:spain,en:francia			0																												100g	100g			76	kcal	3.1	g	0.3	g	10	g	7.2	g			1.5	g	1.5	g	0.6	g			76	kcal																																																								en:dressings-and-sauces	en:fats-and-sauces,en:dressings-and-sauces		unknown	c	9	b	72	1	11107	-5	-15		0							App - yuka, Apps, App - smoothie-openfoodfacts
8410000815023			es				Tomate Frito Apis	Tomate Frito										400 g				Apis	xx:apis		en:Epicerie  Sauces  Sauces tomate  Sauces tomates frites	en:epicerie-sauces-sauces-tomate-sauces-tomates-frites	Sin gluten	en:no-gluten	Francia, Marruecos, España	en:france,en:morocco,en:spain			0															Tomato (170g to make 100g of product), sunflower oil, glucose and fructose syrup, sugar, apple, modified starch, salt, flavorings and spices,	Tomate (170g para elaborar 100g de producto), aceite de girasol, jarabe de glucosa y fructosa, azúcar, manzana, almidón modificado, sal, aromas y especias,												100g	100g			76	kcal	3.1	g	0.3	g	10	g	7.2	g	1.2	g	1.5	g	1.5	g	0.6	g			76	kcal																																																										4	en:4-ultra-processed-food-and-drink-products	c	8	unknown		1		-5	-15		0							App - yuka, Apps, App - InFood, App - smoothie-openfoodfacts
8410218224723			es				Paté ibérico															Apis	xx:apis				Fuente de hierro	en:iron-source	España	en:spain			0																												100g	100g			224	kcal	19.2	g	6.2	g	4.3	g	0.3	g			8.7	g	1.36	g	0.544	g			224	kcal																																																											unknown	unknown		unknown		1		-5	-15		0							App - Yuka, Apps
8410218162490			es				Pate intenso															Apis	xx:apis				Sin gluten, Fuente de hierro	en:no-gluten,en:iron-source	España	en:spain			0																												100g	100g																																																																																			unknown	unknown		unknown		1		-5	-15		0							App - elcoco, Apps, App - El CoCo
8004263685761			it							Miele di acacia								250 g		Plastica	en:plastic	Pam & Panorama	xx:pam-panorama		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys	Biologico, Biologico UE, IT-BIO-006	en:organic,en:eu-organic,en:it-bio-006	Italia	en:italy			0		Ungheria	en:hungary						Italia	italia									Miele 100%									100g	100g	1370	kJ	322	kcal	0	g	0	g	80	g	80	g			0.6	g	0.1	g	0.04	g			1370	kJ																																	en:plastic																							en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	a-plus	97		31008	0	-10	1	15							App - yuka, Apps, App - Open Food Facts
7774440410349			es				Api de Quinua sin Azúcar								mezcla en polvo a base de quinua con maíz sin azúcar para preparar api.			250 g	2 1/2 cucharadas (25 g)			Anapqui, Subsidio Prenatal y Lactancia	xx:anapqui,xx:subsidio-prenatal-y-lactancia		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Leches vegetales en polvo, Leches de cereales en polvo, Leches de quinoa en polvo	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:powdered-plant-milks,en:powdered-cereal-milks,en:powdered-quinoa-milks	Bajo o sin azúcar, Sin azúcar, Hecho en Bolivia	en:low-or-no-sugar,en:no-sugar,es:hecho-en-bolivia	Bolivia	en:bolivia			0		Bolivia	en:bolivia						El Alto,La Paz,Bolivia	el-alto,la-paz,bolivia	040203060034	040203060034				Harina de quinua blanca, harina de maíz, canela molida.												100g	100g			358	kcal	1.61	g			74.92	g					9.16	g							358	kcal																									14.27	mg					1	en:bag	en:pp-5-polypropylene	en:discard																					https://anapqui.org.bo/	en:cereals	en:cereals-and-potatoes,en:cereals	1	en:1-unprocessed-or-minimally-processed-foods	unknown		unknown				-5	-8	0	0							
8000965180054			it			Miele		Miele millefiori		Miele millefiori								500 g	1 portion (100 g)			Consilia	xx:consilia		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Italia	en:italy			0																												serving	100g			326	kcal	0	g			80	g	80	g	0	g	0	g	0	g	0	g			326	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	b	72	1	31008	-5	-15		0							App - yuka, Apps, App - macrofactor
80129165			it					Miele Mille Fiori		Miele Mille Fiori								500 g				Conad	xx:conad		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele millefiori	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:flower-honeys			Italia	en:italy	Conad	conad	0																												100g	100g			0	kcal																			0	kcal																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	unknown		b	72	1	31008	-5	-15		0							App - yuka, Apps
80493334			it							Miele di Acacia												Esselunga	xx:esselunga		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			Italia	en:italy	Esselunga	esselunga	0		Italia	en:italy																									100g	100g	1370	kJ	322	kcal	0	g	0	g	80	g	80	g	0	g	0.6	g	0	g	0	g	0	% vol	1370	kJ																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	a	79	1	31008	2	-15		0							App - yuka, Apps, App - smoothie-openfoodfacts
80255390			it							Miele di acacia								500 g				Coop	xx:coop		Colazioni, Spalmabili, Spalmabili dolci, Prodotti delle api, Prodotti agricoli, Edulcoranti, Miele, Miele di acacia	en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys,en:acacia-honeys			Italia	en:italy			0																												100g	100g	1408	kJ	331	kcal	0	g	0	g	83	g	83	g	0	g	0.3	g	0.03	g	0.012	g			1408	kJ																																																								en:sweets	en:sugary-snacks,en:sweets	2	en:2-processed-culinary-ingredients	e	19	b	72	1	31008	-5	-15		0							App - yuka, Apps, App - smoothie-openfoodfacts
4056489796671			it							Caramelle ripiene miele								150 gr.				Amanie, Lidl	xx:amanie,xx:lidl		Snack, Snack dolci, Dolci, Prodotti delle api, Caramelle, Caramelle al miele, Prodotto delle api	en:snacks,en:sweet-snacks,en:confectioneries,en:bee-products,en:candies,en:honey-candies,it:prodotto-delle-api	Senza glutine	en:no-gluten	Italia	en:italy			0																												100g	100g	1683	kJ	396	kcal	0	g	0	g	99	g	79.4	g	0	g	0	g	0	g	0	g			1683	kJ																																	en:plastic																							en:sweets	en:sugary-snacks,en:sweets		unknown	e	20	c	47		31003	-5	-10	1	0							App - smoothie-openfoodfacts, Apps
8410218214335			es				Magro de cerdo											220g		en:lata	en:lata	Apis	xx:apis		Productos a base de carne, Carnes, Carne de cerdo y sus productos, Carne de cerdo	en:meats-and-their-products,en:meats,en:pork-and-its-products,en:pork	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain			0		en:partera número 1-2 Mérida Badajoz España API. es	en:partera-numero-1-2-merida-badajoz-espana-api-es						Mérida cero seis cero ochenta parcelas uno dos	merida-cero-seis-cero-ochenta-parcelas-uno-dos						Carmen y paleta de cerdo 0,2%. agua y sal , gelatina estabilizante p-450 especias aroma y corrector e-250									en:en el magro APIs está elaborado con carne más noble y menos grasa de cerdo una carne fuente de proteína jugosa y tierna con solo el 9% de materia grasa sin gluten y sin lactosa 175 por ciento de proteínas solo 9% de materia grasa	en:en-el-magro-apis-esta-elaborado-con-carne-mas-noble-y-menos-grasa-de-cerdo-una-carne-fuente-de-proteina-jugosa-y-tierna-con-solo-el-9-de-materia-grasa-sin-gluten-y-sin-lactosa-175-por-ciento-de-proteinas-solo-9-de-materia-grasa		100g	100g			151	kcal	9	g	3.4	g	0	g	0	g	0	g	17.5	g	1.6	g	0.64	g			151	kcal																																																								en:meat-other-than-poultry	en:fish-meat-eggs,en:meat,en:meat-other-than-poultry	4	en:4-ultra-processed-food-and-drink-products	d	11	unknown		1		-5	-15		0							App - elcoco, App - yuka, Apps, App - El CoCo, App - smoothie-openfoodfacts
8906021922050			en			Himalaya Honey												1kg		Plastic	en:plastic	Apis	apis						India	en:india			0																												100g	100g																																																									en:plastic																										unknown	unknown		unknown				-5	-10	1	0							App - Open Food Facts, Apps
8410218167365			es				Tomate frito con aceite de oliva								Tomate frito			350 g		Tetra Brik	es:tetra-brik	Apis	xx:apis		Condimentos, Salsas, en:Meal sauces, Salsas de tomate, Salsas de tomate frito, en:groceries	en:condiments,en:sauces,en:meal-sauces,en:tomato-sauces,en:fried-tomato-sauces,en:groceries	Sin gluten, Vegetariano, Sin conservantes, Vegano	en:no-gluten,en:vegetarian,en:no-preservatives,en:vegan	España	en:spain	Supermercados Gigante	supermercados-gigante	0									Don Benito,Badajoz (provincia),Extremadura,España	don-benito,badajoz-provincia,extremadura,espana	NIF: B-06603161,ES 26.00295/BA C EC,FABRICANTE Y ENVASADOR:,CARNES Y VEGETALES S.L.	nif-b-06603161,es-26-00295-ba-c-ec,fabricante-y-envasador,carnes-y-vegetales-s-l				Tomate (170 g para elaborar 100 g de producto), aceite de oliva virgen extra (3%), jarabe de glucosa y fructosa, azúcar, manzana, almidón modificado, sal, aromas, potenciador del sabor: glutamato monosódico (E-621) y especias.												100g	100g			76	kcal	3.1	g	0.3	g	10	g	7.2	g			1.5	g	1.5	g	0.6	g			76	kcal																																en:brick	en:tetra-brik																							en:dressings-and-sauces	en:fats-and-sauces,en:dressings-and-sauces	4	en:4-ultra-processed-food-and-drink-products	c	4	a	83		11107	-5	-4	0	0							App - yuka, Apps
8002762000108			it							Pappa reale fresca								10 g	0,5 g	Plastica, Vetro, Carta, Vetro marrone, LDPE4, Cartone non ondulato, PP05	en:plastic,en:glass,en:paper,en:brown-glass,it:ldpe4,it:pap21,it:pp05	Apicoltura Casentinese, il calice	xx:apicoltura-casentinese,xx:il-calice		Prodotti delle api, Pappa Reale	en:bee-products,en:royal-jelly	ISO 9001, ISO 9001-2008	en:iso-9001,en:iso-9001-2008	Italia	en:italy	Coop	coop	0									APICOLTURA CASENTINESE via dell'Artigiano,8-52011 Bibbiena (AR) Italia, Apicoltura Casentinese S.r.l., Via dell'Artigiano 10/12 - 52011 - Bibbiena (AR) Italia	apicoltura-casentinese-via-dell-artigiano,8-52011-bibbiena-ar-italia,apicoltura-casentinese-s-r-l,via-dell-artigiano-10-12-52011-bibbiena-ar-italia									PAPPA REALE									100g	100g	642	kJ	153	kcal	5	g	1.2	g	12	g	10.5	g	1.5	g	14.2	g	0.19	g	0.076	g	0	% vol	642	kJ																															1	en:bottle-cap	en:plastic	en:recycle-with-plastics		4.2	1	en:vial	en:brown-glass	en:recycle-in-glass-bin		35	1	en:pill-box	en:non-corrugated-cardboard	en:recycle-in-paper-bin		9.6	1	en:spoon	en:plastic	en:recycle-with-plastics		0.1	www.apicolturacasentinese.com			1	en:1-unprocessed-or-minimally-processed-foods	a	-1	unknown				-5	-14	1	0							App - smoothie-openfoodfacts, Apps
